record_id,activity,duration_hours,wind_mean,gust_max,rain_max,daylight_fraction,completed_as_planned,notice
DEMO-0198,Turbine installation,8,6.61834,14.60045,2.04129,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0199,Turbine installation,7,13.15017,14.15017,1.16250,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0200,Turbine installation,8,7.91186,8.91186,1.09040,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0201,Turbine installation,7,11.17156,16.96352,0.44920,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0202,Turbine installation,3,12.30759,13.30759,1.79051,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0203,Turbine installation,3,11.24029,12.24029,1.80799,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0204,Turbine installation,2,4.31782,6.69614,1.02090,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0205,Turbine installation,8,1.76766,8.43309,2.57955,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0206,Turbine installation,5,3.57508,16.49716,2.53637,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0207,Turbine installation,4,7.54312,16.31258,0.32716,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0208,Turbine installation,8,7.57915,12.57899,2.08512,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0209,Turbine installation,5,8.73967,9.73967,1.18150,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0210,Turbine installation,8,5.92653,12.80073,2.99914,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0211,Turbine installation,8,11.80337,12.80337,0.67507,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0212,Turbine installation,1,13.69731,17.96826,0.84157,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0213,Turbine installation,3,3.70088,15.42248,1.32632,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0214,Turbine installation,6,11.04785,13.84818,0.80615,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0215,Turbine installation,7,10.16958,13.76568,2.07598,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0216,Turbine installation,2,7.84636,22.39334,1.44272,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0217,Turbine installation,3,2.82795,18.61330,0.66264,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0218,Turbine installation,5,11.92848,13.94563,1.51912,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0219,Turbine installation,7,14.40939,15.40939,2.66636,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0220,Turbine installation,1,10.82754,11.82754,2.37719,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0221,Turbine installation,5,13.76790,21.96517,1.49649,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0222,Turbine installation,3,14.76278,15.76278,0.86548,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0223,Turbine installation,2,5.28076,9.60690,0.53966,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0224,Turbine installation,5,9.57335,22.98936,2.63515,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0225,Turbine installation,4,7.10899,17.93641,2.13050,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0226,Turbine installation,6,14.79943,15.79943,1.71649,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0227,Turbine installation,3,1.40712,6.11394,2.63830,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0228,Turbine installation,7,6.18562,7.18562,0.36507,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0229,Turbine installation,1,13.13309,15.79314,2.04747,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0230,Turbine installation,7,4.26077,6.28816,0.65014,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0231,Turbine installation,1,11.81689,21.80099,0.36173,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0232,Turbine installation,6,5.74175,21.86432,1.39683,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0233,Turbine installation,3,14.69968,15.69968,1.16218,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0234,Turbine installation,4,13.25295,16.09950,2.82352,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0235,Turbine installation,1,4.51981,10.25410,0.97194,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0236,Turbine installation,6,11.55290,12.55290,2.44471,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0237,Turbine installation,2,5.05285,18.27429,2.24648,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0238,Turbine installation,6,9.09544,10.09544,2.00377,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0239,Turbine installation,6,9.87721,10.87721,2.76120,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0240,Turbine installation,7,12.44393,13.44393,1.22377,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0241,Turbine installation,6,0.36676,5.22438,1.16901,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0242,Turbine installation,3,3.30237,12.81264,0.48284,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0243,Turbine installation,6,10.67877,17.73826,0.82729,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0244,Turbine installation,7,8.45285,19.42428,2.63933,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0245,Turbine installation,3,7.43408,15.87753,1.42315,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0246,Turbine installation,1,0.82815,20.24374,1.02406,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0247,Turbine installation,8,5.22414,12.31704,0.64834,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0248,Turbine installation,2,12.97650,20.27790,1.45488,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0249,Turbine installation,5,0.46339,14.11652,2.15000,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0250,Turbine installation,2,5.94654,9.01465,0.86008,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0251,Turbine installation,2,14.17722,21.99462,2.27315,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0252,Turbine installation,7,0.76321,9.94948,1.88936,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0253,Turbine installation,2,11.24559,12.24559,2.36269,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0254,Turbine installation,6,3.86419,9.36813,0.75273,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0255,Turbine installation,6,12.99913,13.99913,1.89308,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0256,Turbine installation,1,11.19102,12.19102,0.46121,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0257,Turbine installation,2,13.28558,14.44402,1.09139,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0258,Turbine installation,7,3.23887,20.89628,2.17308,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0259,Turbine installation,5,7.96939,10.26209,1.89501,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
